Exterior1st_WdSdng,HouseStyle_SLvl,BsmtFinType1,TotalExtraPoints,Neighborhood_BrkSide,LotAreaMultSlope^3,MSSubClass_50,LotAreaMultSlope^2,YearBuilt,HalfBath,Neighborhood_Somerst,GarageFinish,MiscFeature_Othr,ExterCond,Foundation_BrkTil,GarageType_NA,BsmtQual,MoSold_11,TotalPoints^2_GarageArea_x_Car,MoSold_2,Exterior2nd_HdBoard,YearRemodAdd,Exterior1st_Plywood,Heating_Grav,MoSold_5,Neighborhood_NoRidge,ConstructArea_TotalPoints_LotAreaMultSlope,ConstructArea_GarageArea_x_Car^2,Exterior1st_BrkComm,GarageArea_x_Car^2,MSSubClass_40,BsmtExposure,GarageArea_x_Car,GarageArea_x_Car^3,TotalPoints^2_LotAreaMultSlope,TotalPoints_LotAreaMultSlope,Exterior1st_BrkFace,Neighborhood_SWISU,ConstructArea_GarageArea_x_Car,ConstructArea_LotAreaMultSlope,Neighborhood_Timber,HouseStyle_SFoyer,MoSold_8,MoSold_9,Exterior1st_Stucco,LotShape,TotRmsAbvGrd,MSZoning_RM,BsmtFinType2,MoSold_4,ConstructArea_TotalPoints^2,ConstructArea^2,LandContour_Lvl,SaleType_WD,GarageType_Detchd,BedroomAbvGr,Alley_NA,Condition2_Artery,EnclosedPorch,Remod,MoSold_12,MoSold_6,Neighborhood_SawyerW,TotBathrooms,MoSold_1,Condition1_Feedr,MSSubClass_80,Condition1_RRAe,Neighborhood_StoneBr,BsmtCond,TotalPoints_GarageArea_x_Car^2,LotAreaMultSlope_GarageArea_x_Car,HouseStyle_15Fin,Exterior2nd_Stone,Neighborhood_Gilbert,Neighborhood_BrDale,RoofMatl_WdShake,Exterior1st_HdBoard,ConstructArea_TotalPoints,MSSubClass_85,Condition1_Artery,SaleType_ConLD,HeatingQC,Foundation_Slab,LotAreaMultSlope,LotConfig_FR2,YrSold,MoSold_7,ConstructArea_LotAreaMultSlope_GarageArea_x_Car,Neighborhood_Sawyer,Exterior2nd_MetalSd,Neighborhood_Blmngtn,Fence,MSSubClass_60,TotalPoints_LotAreaMultSlope_GarageArea_x_Car,GarageType_BuiltIn,Exterior1st_CemntBd,Neighborhood_Edwards,CentralAir,MSSubClass_20,TotalPoints^2,Exterior1st_AsbShng,Neighborhood_NAmes,RoofStyle_Mansard,Exterior1st_WdShing,Garage_Newest,MSSubClass_190,LotFrontage,Heating_GasA,Neighborhood_OldTown,GarageType_CarPort,ConstructArea^3,Neighborhood_NridgHt,ConstructArea_TotalPoints_GarageArea_x_Car,MSSubClass_160,Street,Neighborhood_CollgCr,RoofStyle_Shed,ExterQual,TotalPoints,LotConfig_Inside,Neighborhood_NPkVill,SaleCondition_Family,MSSubClass_30,Exterior2nd_Plywood,MSSubClass_120,MiscFeature_Shed,Condition1_RRAn,Exterior2nd_BrkFace,Neighborhood_MeadowV,Condition1_Norm,RoofMatl_WdShngl,GarageYrBlt,ConstructArea^2_TotalPoints,MSSubClass_75,Neighborhood_Blueste,HouseStyle_15Unf,RoofStyle_Gambrel,BsmtFullBath,Exterior2nd_CmentBd,ConstructArea^2_GarageArea_x_Car,MasVnrArea,MSZoning_FV,FullBath,ConstructArea_LotAreaMultSlope^2,SaleCondition_Alloca,KitchenAbvGr,OverallCond,MiscFeature_Pool,Heating_GasW,RoofStyle_Hip,LandSlope,IsNew,Exterior2nd_WdSdng,ConstructArea^2_LotAreaMultSlope,OpenPorchSF,Neighborhood_Mitchel,TotalPoints_GarageArea_x_Car,Neighborhood_Veenker,TotalPoints^3,Condition2_Feedr,MSSubClass_70,Exterior1st_AsphShn,LotAreaMultSlope^2_GarageArea_x_Car,MSSubClass_180,Fireplaces,RoofMatl_CompShg,MasVnrType_BrkFace,MasVnrType_Stone,MoSold_3,Functional,Neighborhood_Crawfor,SaleCondition_AdjLand,Alley_Pave,RoofMatl_TarGrv,ConstructArea,Electrical_FuseF,Exterior2nd_AsbShng,SaleCondition_Abnorml,LotAreaMultSlope_GarageArea_x_Car^2,GarageType_Basment,Neighborhood_IDOTRR,Foundation_PConc,Neighborhood_ClearCr,LotConfig_CulDSac,TotalPoints_LotAreaMultSlope^2,BsmtHalfBath,Electrical_FuseA,KitchenQual,PavedDrive
0,0,3,8,0,519474.8109101079,0,6462.139501393059,46,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,129449.6525343704,1,1,46,0,0,0,0,113948.64716715453,28123.774818091446,0,1210.2704733695289,0,0.5799486500563561,34.78894182595281,42104.02909172091,299121.64090233855,4903.633457415386,0,0,808.4113325088521,1868.010609297615,0,0,0,0,0,6746.369639008826,1.76403962430243,0,0.5219225197025384,0,86467.09012636235,539.9858105347641,1,1,1,3,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,73826.49887554126,2796.593755505241,0,0,0,0,0,1,1417.4932807600385,0,0,0,5,0,80.38743372812108,0,3,0,64986.112417117394,1,0,0,0.18029043451860408,0,170592.2190858197,0,0,0,1,1,3721.0,0,0,0,0,0,0,20.044352150259567,1,0,0,12547.97144489822,0,49313.09128303997,0,1,0,0,0.6150612904023813,61,1,0,0,0,0,0,0,0,0,0,1,0,46.0,32939.13444262061,0,0,0,0,1,0,18785.534949533885,0.0,0,1,150164.57905833912,0,0.4293088365812357,5,0,0,1,3,0,0,43408.07355848909,0.0,0,2122.1254513831213,0,226981.0,0,0,0,224810.9951851548,0,0.0,1,0,0,0,7,0,0,0,0,23.237594766558008,0,0,0,97290.53747109474,0,0,0,0,0,394190.5095849766,0,0,3,3
0,0,6,14,0,552250.9291091152,0,6731.176370986386,6,0,0,3,0,1.2694949686613841,0,0,17.47438098929469,0,1415867.1444935075,0,0,5,0,0,0,0,297040.8289949255,195478.4602992851,0,7018.941111502395,0,0.5799486500563561,83.7791209759472,588040.7165036084,1386539.31906651,10665.687069742386,0,0,2333.259862626233,2284.9294538071194,0,0,0,0,0,1527.607848369242,2.431804575507975,0,0.5219225197025384,0,470667.2882101998,775.630041634198,1,0,0,4,1,0,0,1,0,0,0,4.0,0,0,0,0,0,28.17662001269313,912462.3444953114,6873.552979288793,0,0,0,0,0,0,3620.5176016169216,0,0,0,5,0,82.04374669032605,0,5,1,191429.3811320116,0,0,0,0.18029043451860408,1,893561.8873075431,1,0,0,1,0,16900.0,0,0,0,1,0,0,22.705262595819462,1,0,0,21601.40167753446,1,303323.7821414103,0,1,0,0,0.6602790728817065,130,1,0,0,0,0,0,0,0,0,0,1,0,6.0,100831.90541244575,0,0,0,0,1,0,64981.60309065044,2.9514246433581217,0,1,187464.17331341634,0,0.4293088365812357,5,0,0,1,3,0,0,63635.594661243194,3.1877387402631556,0,10891.285726873135,0,2197000.0,0,0,0,563932.0394953056,0,0.8409095138268773,1,0,1,0,7,0,0,0,0,27.850135397053243,0,0,0,575860.226586418,0,0,1,0,0,875052.9282282302,0,0,5,3
0,0,5,6,0,599389.3760207121,0,7108.959291408595,49,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,127901.9749088045,0,0,49,0,0,0,0,121866.52621538594,25809.37402847531,0,1107.1022739041978,0,0.5799486500563561,33.27314643829462,36836.77608178333,324105.4937827733,5227.50796423828,0,0,775.6817972216439,1965.5891325062246,0,0,0,1,0,225.00002239142387,1.5870487363798929,0,0.5219225197025384,0,89613.43148143895,543.4748574936679,1,1,1,2,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,68640.34098206027,2805.413516152446,0,0,0,0,0,1,1445.3779271199833,0,0,0,3,0,84.31464458448838,0,3,0,65401.33504340009,1,0,0,0.18029043451860408,0,173935.63800145165,0,0,0,1,1,3844.0,0,0,0,0,0,0,19.889001071572885,1,0,0,12669.783273645578,0,48092.27142774193,0,1,0,0,0.6150612904023813,62,1,0,0,0,1,0,0,0,0,0,1,0,49.0,33695.441164607415,0,0,0,0,1,0,18083.11851891811,0.0,0,1,165727.94910639516,0,0.4293088365812357,6,0,0,1,3,0,0,45822.88945018408,0.0,0,2062.9350791742663,0,238328.0,0,0,0,236537.44352691332,0,0.0,1,0,0,0,7,0,0,0,0,23.31254721161263,0,0,0,93344.93474291134,0,0,0,0,0,440755.4760673329,0,0,3,3
0,0,1,13,0,494616.825207471,0,6254.307888960944,5,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,757084.2757297311,0,0,4,0,0,0,0,198148.47319254096,217896.5818132722,0,8000.868693031424,0,0.981393149728062,89.44757510984535,715658.3033639385,669368.5189284063,7275.744770960938,0,0,2436.0255886834957,2153.7877520928364,0,0,1,0,0,1527.607848369242,2.0421678680039674,0,0.5219225197025384,0,230509.55330311312,741.6970452082714,1,0,0,3,1,0,0,1,0,0,0,2.0,0,0,0,0,0,28.17662001269313,736079.919758891,7073.888335658619,0,0,0,0,0,0,2505.538622859925,0,0,0,5,0,79.08418229305367,0,4,0,192651.09172598895,0,0,0,0.18029043451860408,0,650797.726880593,0,0,0,1,1,8464.0,0,0,0,0,0,0,23.717187154940326,1,0,0,20199.46296989574,0,224114.35415888164,0,1,1,0,0.6430468894253654,92,1,0,0,0,0,0,0,0,0,0,1,0,5.0,68236.12815916097,0,0,0,0,0,0,66343.00216001722,2.9665971830798448,0,1,170330.54320705618,0,0.4293088365812357,5,0,0,0,3,0,0,58656.504329470205,3.652577170016327,0,8229.176910105773,0,778688.0,0,0,0,559432.6746579322,0,0.5837938020783031,1,0,1,0,7,0,0,0,0,27.23411546586875,0,0,0,632742.1582224832,0,0,1,0,0,575396.3257844069,0,0,4,3
0,0,4,8,0,506779.11317372264,0,6356.418331538453,51,1,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,177312.59736967203,0,0,51,0,0,1,0,148874.32269687142,28319.034697127438,0,1107.1022739041978,0,0.5799486500563561,33.27314643829462,36836.77608178333,424865.9784871541,5820.081897084303,0,0,851.1078070012215,2039.3742835187863,0,0,0,0,0,1527.607848369242,1.76403962430243,0,0.5219225197025384,0,136312.73230864233,654.306757571625,1,1,0,2,1,0,1,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,80818.46599500644,2652.7731129390895,0,0,0,0,0,0,1867.297702858114,0,0,0,3,0,79.72714927512743,0,3,0,67856.39917801274,0,1,0,0.18451094143338742,0,193652.43724455353,0,0,0,1,1,5329.0,0,1,0,0,0,0,19.889001071572885,1,0,0,16736.787744904606,0,62130.86991108918,0,1,0,0,0.6150612904023813,73,0,0,0,0,0,0,0,0,0,0,1,0,51.0,47764.393302728626,0,0,0,0,1,0,21770.844560246413,2.8809549283637392,0,1,162593.49792995834,0,0.4293088365812357,5,0,0,1,3,0,0,52166.01253263756,5.661858693340223,0,2428.9396899955073,0,389017.0,0,0,0,211498.03796833928,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,25.579420587097452,0,0,0,88266.108254393,0,0,0,0,0,464018.538202307,0,0,3,3
1,0,1,8,1,287121.51896086126,0,4352.216541579494,82,0,0,1,0,1.2694949686613841,1,0,7.491996739183874,0,448220.35950514965,0,0,10,0,0,0,0,131194.51039323877,84928.0824497979,0,3672.7329748595625,0,0.5799486500563561,60.603077272194376,222578.9202755504,487923.9656269164,5673.534484033911,0,0,1401.3823434798453,1525.5175627120789,0,0,0,0,0,6746.369639008826,1.76403962430243,1,0.5219225197025384,0,171024.7115971516,534.7169222647224,1,1,1,2,1,0,0,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,315855.03583792236,3998.065683050774,0,0,0,0,0,0,1988.6594371761814,0,0,0,5,0,65.97133120969664,0,4,1,92451.05873312974,0,0,0,0.18460085842261517,0,343833.6487423666,0,0,0,1,0,7396.0,0,0,0,0,0,0,16.326231650454513,1,0,0,12364.7657404598,0,120518.8815392667,0,1,0,0,0.6150612904023813,86,0,0,0,0,0,0,0,0,0,0,1,0,20.0,45985.655314766125,0,0,1,0,0,0,32405.49095875892,0.0,0,1,100640.42439588772,0,0.4293088365812357,8,0,0,0,3,0,1,35275.987182155615,4.956053313579094,0,5211.864645408717,0,636056.0,0,0,0,263757.7153746647,0,0.0,1,0,0,0,7,0,0,0,0,23.123946943909086,0,0,0,242295.08352923466,0,0,0,0,0,374290.6225758365,0,1,3,3
1,0,5,11,0,521332.87933398,0,6477.539607536549,41,0,0,3,0,1.2694949686613841,0,0,7.491996739183874,0,345219.8851206324,0,0,41,0,0,0,0,151131.23569342287,72728.61975922066,0,3059.730969049914,0,0.5799486500563561,55.3148349816748,169248.51364131592,502295.4234255542,6358.169916779167,0,0,1314.8121979088405,1913.0536163724414,0,0,0,0,0,1527.607848369242,1.76403962430243,0,0.5219225197025384,0,148346.1521645603,564.9944826053348,1,1,0,2,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,241718.7465549432,4451.912908001122,0,0,0,0,0,0,1877.7993944881052,0,0,0,5,0,80.48316350353376,0,1,0,105820.2451007378,0,0,0,0.18029043451860408,0,351701.1197320886,0,0,0,1,1,6241.0,0,1,0,0,0,0,19.889001071572885,1,0,0,13429.699966144533,0,103870.1636347984,0,1,0,0,0.6150612904023813,79,0,0,0,0,0,0,1,0,0,0,1,0,41.0,44634.56412582145,0,0,0,0,1,0,31252.57657087083,2.840096345959424,0,1,153968.60699752974,0,0.4293088365812357,7,0,0,0,3,0,1,45472.54332211963,0.0,0,4369.871963552309,0,493039.0,0,0,0,358304.0344781467,0,0.5837938020783031,1,1,0,1,7,0,0,0,0,23.76961258845703,0,0,0,246256.82785887003,0,0,0,0,1,511725.62899538735,0,0,3,3
0,0,0,6,0,500926.1960385308,0,6307.382408885777,44,0,0,1,0,1.2694949686613841,0,0,0.0,0,87239.66371501077,0,0,44,0,0,0,0,65897.97551223767,69992.64760646617,0,3289.8003126546846,0,0.0,57.35678087771911,188692.35566438656,120796.34542234761,3097.3421903166054,0,0,1220.3029273153577,1689.6916798009659,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.0,0,32360.267156619222,452.6533810232328,1,1,0,2,1,0,0,0,0,0,0,2.0,0,0,0,0,0,0.0,128302.2121935327,4555.219931110361,0,0,0,0,0,0,829.7504399133134,0,0,0,3,1,79.4190305209386,0,5,0,96915.27542924912,1,1,0,0.18029043451860408,0,177653.5773133041,0,0,0,1,0,1521.0,0,0,0,0,0,0,20.411207881236262,1,0,1,9630.49594954554,0,47591.81416529896,0,1,0,0,0.6150612904023813,39,1,0,0,0,0,0,1,0,0,0,1,0,44.0,17653.481859906078,0,0,0,0,0,0,25962.74078890826,0.0,0,1,134193.67508908894,0,0.5354589409753809,5,0,0,0,3,0,0,35949.29268289018,0.0,0,2236.9144542310455,0,59319.0,0,0,0,361771.1507384416,0,0.0,1,0,0,0,7,0,0,0,0,21.275652305469574,0,0,0,261272.75143851576,0,0,0,0,0,245987.9139465453,0,0,3,3
0,0,6,9,0,632132.5985400757,0,7365.554681952407,7,1,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,256048.00147502124,0,0,7,0,0,0,0,135850.97026294636,89440.86960898117,0,3672.7329748595625,0,0.5799486500563561,60.603077272194376,222578.9202755504,362601.3714046414,5578.482636994483,0,0,1475.8469971296,2090.0149271222517,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,102890.04855094184,593.0527413362372,1,1,1,3,1,0,0,0,0,1,1,2.5,0,0,0,1,0,28.17662001269313,238727.64336587157,5201.126374021097,0,0,0,0,0,0,1582.9238238606436,0,0,0,5,0,85.82280979991512,0,3,0,126661.33612842952,0,0,0,0.18029043451860408,0,338073.2143113713,0,0,0,1,1,4225.0,0,0,0,0,0,0,19.298107852393535,1,0,0,14442.420201030674,0,95930.05481342398,0,1,0,0,0.6150612904023813,65,1,0,0,0,0,0,0,0,0,0,0,0,7.0,38548.42818685541,0,0,0,0,1,0,35940.82110968669,0.0,0,1,179370.9535693965,0,0.4293088365812357,5,0,0,0,3,0,0,50897.45262101814,4.854381782619966,0,3939.2000226926343,0,274625.0,0,0,0,446375.2795429348,0,0.0,1,0,0,0,7,0,0,0,0,24.35267421324067,0,0,0,315204.2635472487,0,0,1,0,0,478761.05432690645,0,0,4,3
0,0,2,6,0,353463.0613150208,0,4999.148331129412,53,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,105588.15599036794,0,0,46,0,0,1,0,99093.30667003573,21855.79767917241,0,920.0731648950851,0,0.5799486500563561,30.332707839806936,27908.310502009128,246122.90633104963,4171.574683577112,1,0,720.5356605350642,1679.5475706785717,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,82689.11063162512,564.2721230348043,1,0,0,3,1,0,0,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,54284.31672881002,2144.6636628623664,0,0,0,0,0,0,1401.5103496885613,0,0,0,3,0,70.70465565384936,0,2,0,50945.22576445061,0,0,0,0.184581902784823,0,126535.15610887962,0,0,0,1,1,3481.0,0,1,0,0,0,0,20.044352150259567,1,0,0,13403.952889390093,0,42511.60397156879,0,1,0,0,0.6150612904023813,59,1,0,0,0,1,0,0,0,0,0,1,0,53.0,33292.05525905345,0,0,0,0,0,0,17115.90145016231,0.0,0,1,118751.83263908763,0,0.4293088365812357,6,0,0,1,3,0,0,39896.66615424235,0.0,0,1789.6297625486093,0,205379.0,0,0,0,151637.7057760069,0,0.0,1,0,0,0,6,0,0,0,0,23.754412706585786,0,0,1,65053.45630025435,0,0,0,0,0,294949.75153663533,0,0,3,3
0,0,1,13,0,655513.3685701063,0,7546.073577148501,6,1,0,2,0,1.2694949686613841,0,0,17.47438098929469,1,1051276.9533022651,0,0,5,0,0,0,0,268331.2617896623,232341.21977757345,0,8123.42668730287,0,0.981393149728062,90.13005429546168,732164.88839181,1013229.973552808,9381.759014377853,0,0,2577.8440010245567,2484.5487202746513,0,0,0,0,0,1527.607848369242,2.2569414752604784,0,0.5219225197025384,0,333606.5052105981,818.0389815058024,1,0,0,4,1,0,0,1,0,0,0,3.5,0,0,0,0,0,28.17662001269313,877330.08222871,7829.4300866001195,0,0,0,0,0,0,3088.949122320353,0,0,0,5,0,86.86813902201716,0,5,0,223932.51105807413,0,0,0,0.18029043451860408,1,845578.449352813,1,0,0,1,0,11664.0,0,0,0,0,0,0,25.347360782889243,1,0,0,23397.044388390594,1,278407.1521106521,0,1,0,0,0.6430468894253654,108,0,0,0,0,0,0,0,0,0,0,1,0,6.0,88348.21000262667,0,0,0,0,0,0,73729.89781892215,3.0134699798008358,0,1,215828.12363979322,0,0.4293088365812357,5,0,0,0,3,0,0,71061.52397087538,5.30423934973445,0,9734.045863909862,0,1259712.0,0,0,0,680128.021225943,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,28.601380762225492,0,0,0,705666.9588077901,0,0,1,0,0,814975.946332038,0,0,4,3
1,0,1,13,0,348364.28689102776,0,4950.956199062923,81,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,239591.54614212332,0,0,61,0,0,0,0,143020.50577099132,19759.87534574368,0,874.9292635691696,0,0.5799486500563561,29.579203227422635,25879.710496731692,569940.554988429,6332.672833204766,0,0,668.032711828575,1589.1167307887927,0,0,0,0,0,6746.369639008826,1.9132446221192825,1,0.5219225197025384,0,182934.77766145178,510.06146742942843,0,1,0,3,0,0,1,1,0,1,0,1.0,0,0,0,0,0,28.17662001269313,78743.63372122527,2081.2824078460226,0,0,0,0,0,0,2032.6086406827976,0,0,0,5,0,70.36303148005295,0,4,0,47004.806732099154,0,0,0,0.18460085842261517,0,187315.41670614204,0,0,0,1,0,8100.0,0,0,0,0,0,0,17.55116845949365,1,0,0,11519.503844182262,0,60122.94406457174,0,1,0,0,0.6150612904023813,90,1,0,0,0,0,0,0,0,0,0,1,0,81.0,45905.53206864856,0,0,1,0,0,0,15087.211803572476,0.0,0,1,111815.07055397064,0,0.4293088365812357,7,0,0,0,3,0,1,35889.47108949888,0.0,0,2662.128290468037,0,729000.0,0,0,0,146445.3395821501,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,22.584540452031085,1,0,0,61562.67531533703,0,1,1,0,0,445586.05791566306,0,0,4,1
0,0,1,13,0,453238.55126064003,0,5900.44221859038,9,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,643311.0532852343,0,0,9,0,0,0,0,224997.4513915128,94979.71223163395,0,3404.7468803961933,0,0.5799486500563561,58.35020891476048,198667.69177299688,846878.054648984,8065.505282371276,0,0,1627.75273641921,2142.83287039536,0,0,0,1,0,6746.369639008826,2.0421678680039674,0,0.5219225197025384,0,307556.2924759659,778.2014534401769,1,1,0,3,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,357498.4224416003,4482.132554566363,0,0,0,0,0,0,2929.107547390152,0,0,0,5,0,76.81433602258357,0,3,0,125034.7456569851,0,0,0,0.18029043451860408,0,470623.9182294681,0,0,0,1,1,11025.0,0,0,0,0,0,0,20.954103804927097,1,0,0,21708.911911062933,0,170914.03732401706,0,1,1,0,0.6430468894253654,105,1,0,0,0,0,0,0,0,0,0,1,0,9.0,81711.15261121858,0,0,0,0,0,0,45408.21738600457,2.947422030166084,0,1,164600.28414678643,0,0.4293088365812357,5,0,0,1,3,0,0,59777.02793781668,5.339338432506561,0,6126.77193604985,0,1157625.0,0,0,0,344292.03614422155,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,27.896262356096685,0,0,0,261533.37094259638,0,0,1,0,0,619546.4329519899,0,0,4,3
0,0,6,9,0,199042.37885228588,0,3409.0264354973688,35,0,0,1,0,1.2694949686613841,0,0,11.984608704517683,0,279253.7581765368,0,0,35,0,0,0,0,96460.8153630613,88611.3256208843,0,3647.2237079465644,0,0.5799486500563561,60.392248740600515,220264.04138292425,269980.8808254929,3970.3070709631306,0,0,1467.2632244825263,1418.5414023979602,0,0,0,0,0,6746.369639008826,1.9132446221192825,1,0.5219225197025384,0,112342.64812937877,590.274011771806,1,1,0,3,1,0,0,0,0,1,0,2.0,0,0,0,0,0,28.17662001269313,248011.21214036638,3526.114297149565,0,0,0,0,0,0,1652.0977666085114,0,0,0,3,0,58.38686869063427,0,4,0,85668.90522245789,0,0,0,0.18029043451860408,0,239775.77220617043,0,1,0,1,0,4624.0,0,0,0,0,0,0,14.823744795560954,1,0,0,14341.034949047747,0,99773.8992648118,0,1,0,0,0.6150612904023813,68,1,0,0,0,0,1,0,0,0,1,1,0,35.0,40138.63280048281,0,0,0,0,1,1,35647.974944035064,0.0,0,1,82824.1905940379,0,0.4293088365812357,7,0,0,0,3,0,0,34464.251216814344,4.936444194145508,0,4106.672914360835,0,314432.0,0,0,0,205878.77245583982,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,24.295555391301637,0,0,0,212949.9717212443,0,0,1,0,0,231813.79761382108,0,0,3,3
0,0,3,12,0,384922.46544273675,0,5291.541085931704,43,0,0,1,0,1.4534659534691703,0,0,7.491996739183874,0,158963.09863018975,0,0,10,1,0,1,0,130833.88001970833,20481.566773750215,0,842.6859647500747,0,0.8324705811413684,29.02905380390609,24462.376210526432,398340.5564719887,5382.980492864712,0,0,705.554060153151,1768.0254056717342,0,0,0,0,0,1527.607848369242,1.9132446221192825,0,0.9128855175190894,0,133094.7284571423,590.7378936188128,1,1,0,3,1,0,0,1,0,0,0,2.0,0,0,0,0,0,28.17662001269313,62358.76139150553,2111.6598696317114,0,0,0,0,0,0,1798.577411583004,0,0,0,5,0,72.74297963330692,0,1,0,51324.104627917666,1,0,0,0.184581902784823,0,156262.83035274665,0,0,0,1,1,5476.0,0,0,0,0,0,0,19.889001071572885,1,0,0,14357.943670661085,0,52211.00045133318,0,1,0,0,0.6150612904023813,74,1,0,0,0,1,0,0,0,0,0,1,0,43.0,43714.60412779215,0,0,0,0,1,0,17148.56209786667,0.0,0,1,128611.43607594815,0,0.4293088365812357,8,0,0,0,3,0,0,42972.03456413592,4.718755279424841,0,2148.149981489051,0,405224.0,0,0,0,153608.43088909113,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,24.305100156527082,0,0,0,61299.487971088274,0,0,0,0,0,391574.04035894613,0,0,4,3
0,0,1,13,0,656187.3383285223,0,7551.2450498946555,4,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,1014781.2256580917,0,0,4,0,0,0,0,255056.73553953707,236824.08448807368,0,8472.033244980343,0,0.5799486500563561,92.04364858576795,779796.850807914,958049.3491166577,9124.27951539674,0,0,2572.9541160832696,2429.1117670432104,0,0,0,0,0,6746.369639008826,2.0421678680039674,0,0.5219225197025384,0,308188.77310567856,781.4054421224358,1,1,0,3,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,889563.490722936,7998.399783938083,0,0,0,0,0,0,2935.1311724350335,0,0,0,5,0,86.89790014663562,0,2,1,223584.3098612791,0,0,0,0.18029043451860408,0,839831.9773134987,0,0,0,1,1,11025.0,0,0,0,0,0,0,26.761036642965678,1,0,0,21843.118776037532,1,270160.1821887433,0,1,0,0,0.6430468894253654,105,0,0,0,0,0,0,0,0,0,0,1,0,4.0,82047.57142285576,0,0,0,0,0,0,71923.40791772412,3.1160779484062595,0,1,211084.71177753853,0,0.4293088365812357,5,0,0,0,3,0,0,67902.4920835931,4.209539510907195,0,9664.583101505636,0,1157625.0,0,0,0,695044.1457575235,0,0.5837938020783031,1,0,1,0,7,0,0,0,0,27.953630213666987,0,0,0,736201.8989612792,0,0,1,0,0,792880.7302389388,0,0,4,3
1,0,4,7,0,336917.68621939974,0,4841.90063901748,60,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,263987.0045976787,0,0,11,0,0,1,0,108718.49584074703,86944.26037175937,0,3672.7329748595625,0,0.8324705811413684,60.603077272194376,222578.9202755504,303106.88933705876,4592.528626319072,0,0,1434.6509168380255,1647.2499369810155,0,0,0,0,0,6746.369639008826,1.76403962430243,0,0.8092013176326207,0,103119.17603916349,560.4064513464634,1,1,1,3,1,0,0,1,0,0,0,1.5,0,0,0,0,0,28.17662001269313,242400.37634073113,4216.990412357263,0,0,0,0,0,0,1562.4117581691437,0,0,0,3,0,69.58376706544048,0,1,0,99828.41521747778,0,0,0,0.18029043451860408,0,278321.3672155794,0,0,0,1,1,4356.0,0,1,0,0,0,0,18.144702433472695,1,0,0,13266.448923296342,0,94686.96051130969,0,1,0,0,0.6150612904023813,66,0,0,0,0,0,0,0,0,0,0,1,0,6.0,36986.82578886659,0,0,0,0,0,0,33962.35547478596,0.0,0,1,114621.85591344851,0,0.4293088365812357,7,0,0,0,3,0,1,38995.19197246242,3.6205714699781386,0,3999.803099964829,0,287496.0,0,0,0,293434.07857066364,0,0.0,1,0,0,0,7,0,0,0,0,23.672905426805208,0,0,0,255562.5958161901,0,0,0,0,0,319565.4421751537,1,0,4,3
